EmployeeNumber,JobRole,ONET_SOC_Code,Skill_Name,Skill_Type
2052,Research Scientist,19-1029.01,Oracle PL/SQL,Software
2052,Research Scientist,19-1029.01,Python,Software
2052,Research Scientist,19-1029.01,Docker,Software
2052,Research Scientist,19-1029.01,Microsoft PowerPoint,Software
2052,Research Scientist,19-1029.01,Life Technologies Vector NTI,Software
2052,Research Scientist,19-1029.01,Relational database management software,Software
2052,Research Scientist,19-1029.01,NoSQL,Software
2052,Research Scientist,19-1029.01,SAP software,Software
2052,Research Scientist,19-1029.01,Tableau,Software
2052,Research Scientist,19-1029.01,Apache Groovy,Software
2052,Research Scientist,19-1029.01,Extensible markup language XML,Software
2052,Research Scientist,19-1029.01,BioPerl,Software
2052,Research Scientist,19-1029.01,DNA sequencing software,Software
2052,Research Scientist,19-1029.01,Django,Software
2052,Research Scientist,19-1029.01,TopHat,Software
2052,Research Scientist,19-1029.01,Microsoft Access,Software
2052,Research Scientist,19-1029.01,dbSNP,Software
2052,Research Scientist,19-1029.01,PHP,Software
2052,Research Scientist,19-1029.01,SAS,Software
2052,Research Scientist,19-1029.01,Apache Hadoop,Software
2052,Research Scientist,19-1029.01,MySQL,Software
2052,Research Scientist,19-1029.01,Microsoft SQL Server Reporting Services SSRS,Software
2052,Research Scientist,19-1029.01,Oracle Java,Software
2052,Research Scientist,19-1029.01,Life Technologies SOLiD,Software
2052,Research Scientist,19-1029.01,Amazon Web Services AWS software,Software
2052,Research Scientist,19-1029.01,Linux,Software
2052,Research Scientist,19-1029.01,Accelrys Pipeline Pilot,Software
2052,Research Scientist,19-1029.01,Public genomic databases,Software
2052,Research Scientist,19-1029.01,BWA,Software
2052,Research Scientist,19-1029.01,Primer3,Software
2052,Research Scientist,19-1029.01,Apache HTTP Server,Software
2052,Research Scientist,19-1029.01,Object oriented development environment software,Software
2052,Research Scientist,19-1029.01,Shell script,Software
2052,Research Scientist,19-1029.01,Microsoft Excel,Software
2052,Research Scientist,19-1029.01,Hypertext markup language HTML,Software
2052,Research Scientist,19-1029.01,Microsoft SharePoint,Software
2052,Research Scientist,19-1029.01,Bash,Software
2052,Research Scientist,19-1029.01,Cytel StatXact,Software
2052,Research Scientist,19-1029.01,C,Software
2052,Research Scientist,19-1029.01,Formula translation/translator FORTRAN,Software
2052,Research Scientist,19-1029.01,Tibco S-PLUS,Software
2052,Research Scientist,19-1029.01,Canu,Software
2053,Laboratory Technician,29-2012.00,Active Listening,Essential
2053,Laboratory Technician,29-2012.00,Mathematics,Essential
2053,Laboratory Technician,29-2012.00,Reading Comprehension,Essential
2053,Laboratory Technician,29-2012.00,Writing,Essential
2053,Laboratory Technician,29-2012.00,Learning Strategies,Essential
2053,Laboratory Technician,29-2012.00,Science,Essential
2053,Laboratory Technician,29-2012.00,Critical Thinking,Essential
2053,Laboratory Technician,29-2012.00,Medical digital imaging software,Software
2053,Laboratory Technician,29-2012.00,Minitab,Software
2053,Laboratory Technician,29-2012.00,IBM Notes,Software
2053,Laboratory Technician,29-2012.00,Microsoft Excel,Software
2053,Laboratory Technician,29-2012.00,Billing software,Software
2053,Laboratory Technician,29-2012.00,Quizlet,Software
2053,Laboratory Technician,29-2012.00,Microsoft Word,Software
2053,Laboratory Technician,29-2012.00,Microsoft Office software,Software
2053,Laboratory Technician,29-2012.00,Google Docs,Software
2053,Laboratory Technician,29-2012.00,Test routing software,Software
2053,Laboratory Technician,29-2012.00,Medical system integration software,Software
2053,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,Software
2053,Laboratory Technician,29-2012.00,Commercial plate reader software,Software
2053,Laboratory Technician,29-2012.00,FileMaker Pro,Software
2053,Laboratory Technician,29-2012.00,Microscopic image capturing software,Software
2053,Laboratory Technician,29-2012.00,Quality control software,Software
2053,Laboratory Technician,29-2012.00,Sunquest Information Systems Sunquest Laboratory,Software
2053,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
2053,Laboratory Technician,29-2012.00,Electronic medical record EMR software,Software
2054,Research Scientist,19-1029.01,Reading Comprehension,Essential
2054,Research Scientist,19-1029.01,Writing,Essential
2054,Research Scientist,19-1029.01,Mathematics,Essential
2054,Research Scientist,19-1029.01,Learning Strategies,Essential
2054,Research Scientist,19-1029.01,Science,Essential
2054,Research Scientist,19-1029.01,Speaking,Essential
2054,Research Scientist,19-1029.01,Critical Thinking,Essential
2054,Research Scientist,19-1029.01,Microsoft SQL Server,Software
2054,Research Scientist,19-1029.01,RNA sequencing software,Software
2054,Research Scientist,19-1029.01,Bioconductor software,Software
2054,Research Scientist,19-1029.01,NoSQL,Software
2054,Research Scientist,19-1029.01,PHP,Software
2054,Research Scientist,19-1029.01,dbSNP,Software
2054,Research Scientist,19-1029.01,Docker,Software
2054,Research Scientist,19-1029.01,JavaScript,Software
2054,Research Scientist,19-1029.01,Microsoft Visual Studio,Software
2054,Research Scientist,19-1029.01,Bash,Software
2054,Research Scientist,19-1029.01,Accelrys Pipeline Pilot,Software
2054,Research Scientist,19-1029.01,Biomatters Geneious,Software
2054,Research Scientist,19-1029.01,Software development tools,Software
2054,Research Scientist,19-1029.01,SAP software,Software
2054,Research Scientist,19-1029.01,User interface design software,Software
2054,Research Scientist,19-1029.01,Microsoft SharePoint,Software
2054,Research Scientist,19-1029.01,Tibco S-PLUS,Software
2054,Research Scientist,19-1029.01,Relational database management software,Software
2054,Research Scientist,19-1029.01,jQuery,Software
2054,Research Scientist,19-1029.01,GenePattern,Software
2054,Research Scientist,19-1029.01,Ruby,Software
2054,Research Scientist,19-1029.01,Life Technologies SOLiD,Software
2054,Research Scientist,19-1029.01,Bowtie,Software
2054,Research Scientist,19-1029.01,ClustalW,Software
2054,Research Scientist,19-1029.01,Cytel StatXact,Software
2054,Research Scientist,19-1029.01,JavaScript Object Notation JSON,Software
2054,Research Scientist,19-1029.01,Life Technologies Vector NTI,Software
2054,Research Scientist,19-1029.01,BioPerl,Software
2054,Research Scientist,19-1029.01,Genome Analysis Toolkit GATK,Software
2054,Research Scientist,19-1029.01,Velvet,Software
2054,Research Scientist,19-1029.01,Roche 454 Life Sciences GS Data Analysis,Software
2054,Research Scientist,19-1029.01,Microsoft Office software,Software
2054,Research Scientist,19-1029.01,Amazon Web Services AWS software,Software
2054,Research Scientist,19-1029.01,Tableau,Software
2054,Research Scientist,19-1029.01,Illumina Laboratory Information Management System LIMS,Software
2054,Research Scientist,19-1029.01,Primer3,Software
2054,Research Scientist,19-1029.01,Oracle Database,Software
2054,Research Scientist,19-1029.01,MySQL,Software
2054,Research Scientist,19-1029.01,Microsoft PowerPoint,Software
2054,Research Scientist,19-1029.01,Oracle PL/SQL,Software
2054,Research Scientist,19-1029.01,Python,Software
2054,Research Scientist,19-1029.01,Git,Software
2054,Research Scientist,19-1029.01,Shell script,Software
2054,Research Scientist,19-1029.01,Linux,Software
2054,Research Scientist,19-1029.01,Microsoft Visual Basic for Applications VBA,Software
2054,Research Scientist,19-1029.01,Cufflinks,Software
2054,Research Scientist,19-1029.01,Canu,Software
2054,Research Scientist,19-1029.01,GenBank,Software
2054,Research Scientist,19-1029.01,Salesforce software,Software
2054,Research Scientist,19-1029.01,GitHub,Software
2054,Research Scientist,19-1029.01,Teradata software,Software
2054,Research Scientist,19-1029.01,SAS,Software
2054,Research Scientist,19-1029.01,TIBCO Spotfire S+,Software
2054,Research Scientist,19-1029.01,ENSEMBL,Software
2054,Research Scientist,19-1029.01,Microsoft Access,Software
2054,Research Scientist,19-1029.01,Apache Accumulo,Software
2054,Research Scientist,19-1029.01,NCBI RefSeq,Software
2054,Research Scientist,19-1029.01,Hypertext markup language HTML,Software
2054,Research Scientist,19-1029.01,Apache HTTP Server,Software
2054,Research Scientist,19-1029.01,BWA,Software
2055,Sales Executive,41-4012.00,Learning Strategies,Essential
2055,Sales Executive,41-4012.00,Reading Comprehension,Essential
2055,Sales Executive,41-4012.00,Mathematics,Essential
2055,Sales Executive,41-4012.00,Science,Essential
2055,Sales Executive,41-4012.00,Critical Thinking,Essential
2055,Sales Executive,41-4012.00,Monitoring,Essential
2055,Sales Executive,41-4012.00,Writing,Essential
2055,Sales Executive,41-4012.00,Oracle Eloqua,Software
2055,Sales Executive,41-4012.00,Tax software,Software
2055,Sales Executive,41-4012.00,Oracle Fusion Applications,Software
2055,Sales Executive,41-4012.00,Delphi Technology,Software
2055,Sales Executive,41-4012.00,Oracle WebLogic Server,Software
2055,Sales Executive,41-4012.00,vtiger CRM,Software
2055,Sales Executive,41-4012.00,IBM Cognos Impromptu,Software
2055,Sales Executive,41-4012.00,Microsoft Dynamics CRM,Software
2055,Sales Executive,41-4012.00,ESRI ArcGIS software,Software
2055,Sales Executive,41-4012.00,Facebook,Software
2055,Sales Executive,41-4012.00,Microsoft Internet Explorer,Software
2055,Sales Executive,41-4012.00,Oracle Database,Software
2055,Sales Executive,41-4012.00,Computerized call calendars,Software
2055,Sales Executive,41-4012.00,Google Ads,Software
2055,Sales Executive,41-4012.00,LogMeIn GoToMeeting,Software
2055,Sales Executive,41-4012.00,Contact management systems,Software
2055,Sales Executive,41-4012.00,MicroStrategy,Software
2055,Sales Executive,41-4012.00,HEAT Software GoldMine,Software
2055,Sales Executive,41-4012.00,LinkedIn,Software
2055,Sales Executive,41-4012.00,SalesInSync,Software
2055,Sales Executive,41-4012.00,Microsoft Access,Software
2055,Sales Executive,41-4012.00,Advantage Signature Marketing Group Web Master,Software
2055,Sales Executive,41-4012.00,Microsoft Office software,Software
2055,Sales Executive,41-4012.00,Microsoft Exchange,Software
2055,Sales Executive,41-4012.00,Oracle Business Intelligence Enterprise Edition,Software
2055,Sales Executive,41-4012.00,Cisco Webex,Software
2055,Sales Executive,41-4012.00,Dropbox,Software
2055,Sales Executive,41-4012.00,Oracle E-Business Suite Financials,Software
2055,Sales Executive,41-4012.00,HubSpot software,Software
2055,Sales Executive,41-4012.00,Medical condition coding software,Software
2055,Sales Executive,41-4012.00,McAfee,Software
2055,Sales Executive,41-4012.00,interlinkONE,Software
2055,Sales Executive,41-4012.00,Ardexus TASC,Software
2055,Sales Executive,41-4012.00,Oracle JD Edwards EnterpriseOne,Software
2055,Sales Executive,41-4012.00,Adobe Creative Cloud software,Software
2055,Sales Executive,41-4012.00,Oracle PeopleSoft,Software
2055,Sales Executive,41-4012.00,Adobe InDesign,Software
2055,Sales Executive,41-4012.00,Marketo Marketing Automation,Software
2055,Sales Executive,41-4012.00,Oracle Hyperion,Software
2055,Sales Executive,41-4012.00,Contract tracking software,Software
2055,Sales Executive,41-4012.00,SamePage StudioCRM,Software
2055,Sales Executive,41-4012.00,Tableau,Software
2055,Sales Executive,41-4012.00,FileMaker Pro,Software
2055,Sales Executive,41-4012.00,Google Slides,Software
2055,Sales Executive,41-4012.00,Salesforce software,Software
2055,Sales Executive,41-4012.00,GroupMe,Software
2055,Sales Executive,41-4012.00,Commence Application Suite,Software
2055,Sales Executive,41-4012.00,Citrix cloud computing software,Software
2055,Sales Executive,41-4012.00,Intuit QuickBooks,Software
2055,Sales Executive,41-4012.00,Microsoft Visual Basic,Software
2055,Sales Executive,41-4012.00,Novo Customer Tracking Software,Software
2055,Sales Executive,41-4012.00,Computerized time management systems,Software
2055,Sales Executive,41-4012.00,ACT! Premium,Software
2055,Sales Executive,41-4012.00,SeaMonkey,Software
2055,Sales Executive,41-4012.00,Microsoft Excel,Software
2055,Sales Executive,41-4012.00,HydraNet,Software
2055,Sales Executive,41-4012.00,Root Systems SPS Process Management,Software
2055,Sales Executive,41-4012.00,Hypertext markup language HTML,Software
2055,Sales Executive,41-4012.00,Sage SalesLogix,Software
2055,Sales Executive,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,Software
2055,Sales Executive,41-4012.00,Microsoft Dynamics,Software
2055,Sales Executive,41-4012.00,SAP Business Objects,Software
2055,Sales Executive,41-4012.00,UNIX,Software
2055,Sales Executive,41-4012.00,Virtual private networking VPN software,Software
2055,Sales Executive,41-4012.00,SAS,Software
2055,Sales Executive,41-4012.00,Slack,Software
2055,Sales Executive,41-4012.00,Extensible markup language XML,Software
2055,Sales Executive,41-4012.00,Eko,Software
2055,Sales Executive,41-4012.00,Tigerpaw,Software
2055,Sales Executive,41-4012.00,Ardexus Mode,Software
2055,Sales Executive,41-4012.00,Sage 50 Accounting,Software
2055,Sales Executive,41-4012.00,SmugMug Flickr,Software
2055,Sales Executive,41-4012.00,Microsoft Project,Software
2055,Sales Executive,41-4012.00,YouTube,Software
2055,Sales Executive,41-4012.00,Aptean Onyx CRM,Software
2055,Sales Executive,41-4012.00,Relavis CRM Portal,Software
2055,Sales Executive,41-4012.00,Skype,Software
2055,Sales Executive,41-4012.00,Microsoft Outlook,Software
2055,Sales Executive,41-4012.00,Microsoft SharePoint,Software
2055,Sales Executive,41-4012.00,Screencastify,Software
2055,Sales Executive,41-4012.00,NetSuite ERP,Software
2055,Sales Executive,41-4012.00,3M Post-it App,Software
2055,Sales Executive,41-4012.00,Healthcare common procedure coding system HCPCS,Software
2055,Sales Executive,41-4012.00,Maximizer Software Maximizer Enterprise,Software
2055,Sales Executive,41-4012.00,Microsoft Teams,Software
2055,Sales Executive,41-4012.00,LogMeIn GoToWebinar,Software
2055,Sales Executive,41-4012.00,Google Analytics,Software
2055,Sales Executive,41-4012.00,Mozilla Firefox,Software
2055,Sales Executive,41-4012.00,Qlik Tech QlikView,Software
2056,Sales Executive,41-4012.00,Active Listening,Essential
2056,Sales Executive,41-4012.00,Speaking,Essential
2056,Sales Executive,41-4012.00,Science,Essential
2056,Sales Executive,41-4012.00,Active Learning,Essential
2056,Sales Executive,41-4012.00,Mathematics,Essential
2056,Sales Executive,41-4012.00,Critical Thinking,Essential
2056,Sales Executive,41-4012.00,Learning Strategies,Essential
2056,Sales Executive,41-4012.00,YouTube,Software
2056,Sales Executive,41-4012.00,Microsoft Windows,Software
2056,Sales Executive,41-4012.00,ESRI ArcGIS software,Software
2056,Sales Executive,41-4012.00,Adobe Creative Cloud software,Software
2056,Sales Executive,41-4012.00,Blackboard software,Software
2056,Sales Executive,41-4012.00,Novo Customer Tracking Software,Software
2056,Sales Executive,41-4012.00,Airtable,Software
2056,Sales Executive,41-4012.00,Oracle Business Intelligence Enterprise Edition,Software
2056,Sales Executive,41-4012.00,Microsoft Dynamics,Software
2056,Sales Executive,41-4012.00,Root Systems SPS Process Management,Software
2056,Sales Executive,41-4012.00,MicroStrategy,Software
2056,Sales Executive,41-4012.00,Sage SalesLogix,Software
2056,Sales Executive,41-4012.00,3M Post-it App,Software
2056,Sales Executive,41-4012.00,Computerized call calendars,Software
2056,Sales Executive,41-4012.00,SAP software,Software
2056,Sales Executive,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,Software
2056,Sales Executive,41-4012.00,Handheld computer device software,Software
2056,Sales Executive,41-4012.00,IBM SPSS Statistics,Software
2056,Sales Executive,41-4012.00,Oracle Database,Software
2056,Sales Executive,41-4012.00,FaceTime,Software
2056,Sales Executive,41-4012.00,Adobe Acrobat,Software
2056,Sales Executive,41-4012.00,Citrix cloud computing software,Software
2056,Sales Executive,41-4012.00,LexisNexis,Software
2056,Sales Executive,41-4012.00,Google Docs,Software
2056,Sales Executive,41-4012.00,Tableau,Software
2056,Sales Executive,41-4012.00,Computerized time management systems,Software
2056,Sales Executive,41-4012.00,Microsoft OneNote,Software
2056,Sales Executive,41-4012.00,Commence Application Suite,Software
2056,Sales Executive,41-4012.00,Mozilla Firefox,Software
2056,Sales Executive,41-4012.00,SSA Global BPCS,Software
2056,Sales Executive,41-4012.00,Blink,Software
2056,Sales Executive,41-4012.00,Virtual private networking VPN software,Software
2056,Sales Executive,41-4012.00,Google Ads,Software
2056,Sales Executive,41-4012.00,Ardexus TASC,Software
2056,Sales Executive,41-4012.00,Social media sites,Software
2056,Sales Executive,41-4012.00,Marketo Marketing Automation,Software
2056,Sales Executive,41-4012.00,Hypertext markup language HTML,Software
2056,Sales Executive,41-4012.00,Epic Systems,Software
2056,Sales Executive,41-4012.00,FileMaker Pro,Software
2056,Sales Executive,41-4012.00,SalesInSync,Software
2056,Sales Executive,41-4012.00,HubSpot software,Software
2056,Sales Executive,41-4012.00,Contract Central,Software
2056,Sales Executive,41-4012.00,Advantage Signature Marketing Group Web Master,Software
2056,Sales Executive,41-4012.00,IBM Cognos Impromptu,Software
2056,Sales Executive,41-4012.00,Google Slides,Software
2056,Sales Executive,41-4012.00,Oracle PeopleSoft,Software
2056,Sales Executive,41-4012.00,Google Drive,Software
2056,Sales Executive,41-4012.00,SmugMug Flickr,Software
2056,Sales Executive,41-4012.00,Sales force automation software,Software
2056,Sales Executive,41-4012.00,Apple Keynote,Software
2056,Sales Executive,41-4012.00,Microsoft Internet Explorer,Software
2056,Sales Executive,41-4012.00,Healthcare common procedure coding system HCPCS,Software
2056,Sales Executive,41-4012.00,Microsoft Outlook,Software
2056,Sales Executive,41-4012.00,NetSuite NetCRM,Software
2056,Sales Executive,41-4012.00,Qlik Tech QlikView,Software
2056,Sales Executive,41-4012.00,Microsoft Teams,Software
2056,Sales Executive,41-4012.00,Adobe Dreamweaver,Software
2056,Sales Executive,41-4012.00,Contact management systems,Software
2056,Sales Executive,41-4012.00,Microsoft Dynamics CRM,Software
2056,Sales Executive,41-4012.00,Autodesk AutoCAD,Software
2056,Sales Executive,41-4012.00,Microsoft Dynamics GP,Software
2056,Sales Executive,41-4012.00,Google Analytics,Software
2056,Sales Executive,41-4012.00,Mozilla Thunderbird,Software
2056,Sales Executive,41-4012.00,Oracle WebLogic Server,Software
2056,Sales Executive,41-4012.00,HydraNet,Software
2056,Sales Executive,41-4012.00,NetSuite ERP,Software
2056,Sales Executive,41-4012.00,Yardi software,Software
2056,Sales Executive,41-4012.00,Ardexus Mode,Software
2056,Sales Executive,41-4012.00,Salesforce software,Software
2056,Sales Executive,41-4012.00,Database software,Software
2056,Sales Executive,41-4012.00,Cisco Webex,Software
2056,Sales Executive,41-4012.00,SAP Business Objects,Software
2056,Sales Executive,41-4012.00,Apache Groovy,Software
2056,Sales Executive,41-4012.00,Microsoft Excel,Software
2056,Sales Executive,41-4012.00,IBM Notes,Software
2056,Sales Executive,41-4012.00,Fund accounting software,Software
2056,Sales Executive,41-4012.00,Data entry software,Software
2056,Sales Executive,41-4012.00,Oracle E-Business Suite Financials,Software
2056,Sales Executive,41-4012.00,Microsoft Visio,Software
2056,Sales Executive,41-4012.00,Maximizer Software Maximizer Enterprise,Software
2056,Sales Executive,41-4012.00,McAfee,Software
2056,Sales Executive,41-4012.00,IBM Power Systems software,Software
2056,Sales Executive,41-4012.00,Evernote,Software
2056,Sales Executive,41-4012.00,Eko,Software
2056,Sales Executive,41-4012.00,Microsoft SharePoint,Software
2056,Sales Executive,41-4012.00,Aptean Onyx CRM,Software
2056,Sales Executive,41-4012.00,Google Meet,Software
2056,Sales Executive,41-4012.00,Oracle Hyperion,Software
2056,Sales Executive,41-4012.00,SeaMonkey,Software
2057,Manufacturing Director,11-1021.00,Writing,Essential
2057,Manufacturing Director,11-1021.00,Science,Essential
2057,Manufacturing Director,11-1021.00,Reading Comprehension,Essential
2057,Manufacturing Director,11-1021.00,Active Listening,Essential
2057,Manufacturing Director,11-1021.00,Mathematics,Essential
2057,Manufacturing Director,11-1021.00,Speaking,Essential
2057,Manufacturing Director,11-1021.00,Critical Thinking,Essential
2057,Manufacturing Director,11-1021.00,Oracle Solaris,Software
2057,Manufacturing Director,11-1021.00,MicroStrategy,Software
2057,Manufacturing Director,11-1021.00,IBM Domino,Software
2057,Manufacturing Director,11-1021.00,CNC Mastercam,Software
2057,Manufacturing Director,11-1021.00,vtiger CRM,Software
2057,Manufacturing Director,11-1021.00,Google Drive,Software
2057,Manufacturing Director,11-1021.00,IBM SPSS Statistics,Software
2057,Manufacturing Director,11-1021.00,ADP Workforce Now,Software
2057,Manufacturing Director,11-1021.00,Microsoft Office software,Software
2057,Manufacturing Director,11-1021.00,Dynamic Energy Systems MedAct,Software
2057,Manufacturing Director,11-1021.00,Geographic information system GIS software,Software
2057,Manufacturing Director,11-1021.00,Atlassian Confluence,Software
2057,Manufacturing Director,11-1021.00,IBM InfoSphere DataStage,Software
2057,Manufacturing Director,11-1021.00,IBM Notes,Software
2057,Manufacturing Director,11-1021.00,Sage MAS 500,Software
2057,Manufacturing Director,11-1021.00,Siemens NX,Software
2057,Manufacturing Director,11-1021.00,ActionWare,Software
2057,Manufacturing Director,11-1021.00,Microsoft Exchange,Software
2057,Manufacturing Director,11-1021.00,Sage 50 Accounting,Software
2057,Manufacturing Director,11-1021.00,Microsoft Dynamics GP,Software
2057,Manufacturing Director,11-1021.00,Act!,Software
2057,Manufacturing Director,11-1021.00,Microsoft Word,Software
2057,Manufacturing Director,11-1021.00,Microsoft Visio,Software
2057,Manufacturing Director,11-1021.00,Airtable,Software
2057,Manufacturing Director,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,Software
2057,Manufacturing Director,11-1021.00,Google Slides,Software
2057,Manufacturing Director,11-1021.00,AMG Teleran SalesInSync,Software
2057,Manufacturing Director,11-1021.00,NortonLifeLock cybersecurity software,Software
2057,Manufacturing Director,11-1021.00,Microsoft PowerPoint,Software
2057,Manufacturing Director,11-1021.00,Human resource management software HRMS,Software
2057,Manufacturing Director,11-1021.00,Oracle JD Edwards EnterpriseOne,Software
2057,Manufacturing Director,11-1021.00,Quest Erwin Data Modeler,Software
2057,Manufacturing Director,11-1021.00,HEAT Software GoldMine,Software
2057,Manufacturing Director,11-1021.00,FileMaker Pro,Software
2057,Manufacturing Director,11-1021.00,Apple macOS,Software
2057,Manufacturing Director,11-1021.00,Intuit QuickBooks,Software
2057,Manufacturing Director,11-1021.00,Autodesk AutoCAD,Software
2057,Manufacturing Director,11-1021.00,SAS,Software
2057,Manufacturing Director,11-1021.00,Salesforce.com Salesforce CRM,Software
2057,Manufacturing Director,11-1021.00,InnQuest Software roomMaster,Software
2057,Manufacturing Director,11-1021.00,Oracle Hyperion,Software
2057,Manufacturing Director,11-1021.00,Personnel scheduling software,Software
2057,Manufacturing Director,11-1021.00,Adobe Photoshop,Software
2057,Manufacturing Director,11-1021.00,Teradata Database,Software
2057,Manufacturing Director,11-1021.00,SAP Crystal Reports,Software
2057,Manufacturing Director,11-1021.00,GroupMe,Software
2057,Manufacturing Director,11-1021.00,Splunk Enterprise,Software
2057,Manufacturing Director,11-1021.00,Mozilla Firefox,Software
2057,Manufacturing Director,11-1021.00,Apache Hadoop,Software
2057,Manufacturing Director,11-1021.00,Kronos Workforce Timekeeper,Software
2057,Manufacturing Director,11-1021.00,Citrix cloud computing software,Software
2057,Manufacturing Director,11-1021.00,Microsoft SQL Server,Software
2057,Manufacturing Director,11-1021.00,Veritas NetBackup,Software
2057,Manufacturing Director,11-1021.00,Microsoft Publisher,Software
2057,Manufacturing Director,11-1021.00,Flipgrid,Software
2057,Manufacturing Director,11-1021.00,Datawatch Monarch,Software
2057,Manufacturing Director,11-1021.00,Apple Final Cut Pro,Software
2057,Manufacturing Director,11-1021.00,Adobe Acrobat,Software
2057,Manufacturing Director,11-1021.00,Mozilla Thunderbird,Software
2057,Manufacturing Director,11-1021.00,Realization Streamliner,Software
2057,Manufacturing Director,11-1021.00,SAP Business Objects,Software
2057,Manufacturing Director,11-1021.00,Tableau,Software
2057,Manufacturing Director,11-1021.00,Software on Sailboats Desktop Sales Manager,Software
2057,Manufacturing Director,11-1021.00,LexisNexis,Software
2057,Manufacturing Director,11-1021.00,Google Ads,Software
2057,Manufacturing Director,11-1021.00,NetSuite ERP,Software
2057,Manufacturing Director,11-1021.00,Kronos Workforce Payroll,Software
2057,Manufacturing Director,11-1021.00,Puppet,Software
2057,Manufacturing Director,11-1021.00,Deacom ERP,Software
2057,Manufacturing Director,11-1021.00,Extensible markup language XML,Software
2057,Manufacturing Director,11-1021.00,Blackboard software,Software
2057,Manufacturing Director,11-1021.00,Shell script,Software
2057,Manufacturing Director,11-1021.00,Microsoft Outlook,Software
2057,Manufacturing Director,11-1021.00,NetSuite NetCRM,Software
2057,Manufacturing Director,11-1021.00,SAP software,Software
2057,Manufacturing Director,11-1021.00,Sugar CRM,Software
2057,Manufacturing Director,11-1021.00,Microsoft Visual Basic,Software
2057,Manufacturing Director,11-1021.00,Microsoft Access,Software
2057,Manufacturing Director,11-1021.00,Qlik Tech QlikView,Software
2057,Manufacturing Director,11-1021.00,Oracle Eloqua,Software
2057,Manufacturing Director,11-1021.00,Evernote,Software
2057,Manufacturing Director,11-1021.00,Screencastify,Software
2057,Manufacturing Director,11-1021.00,Amazon Web Services AWS software,Software
2057,Manufacturing Director,11-1021.00,LSA Visual Easy Lean,Software
2057,Manufacturing Director,11-1021.00,Nagios,Software
2057,Manufacturing Director,11-1021.00,Oracle PeopleSoft Financials,Software
2057,Manufacturing Director,11-1021.00,Oracle Taleo,Software
2057,Manufacturing Director,11-1021.00,Facebook,Software
2057,Manufacturing Director,11-1021.00,IBM Power Systems software,Software
2057,Manufacturing Director,11-1021.00,Avidian Technologies Prophet,Software
2057,Manufacturing Director,11-1021.00,Delphi Technology,Software
2060,Sales Representative,41-4012.00,Science,Essential
2060,Sales Representative,41-4012.00,Mathematics,Essential
2060,Sales Representative,41-4012.00,Active Learning,Essential
2060,Sales Representative,41-4012.00,Writing,Essential
2060,Sales Representative,41-4012.00,Reading Comprehension,Essential
2060,Sales Representative,41-4012.00,Critical Thinking,Essential
2060,Sales Representative,41-4012.00,Active Listening,Essential
2060,Sales Representative,41-4012.00,Tigerpaw,Software
2060,Sales Representative,41-4012.00,Relational database management software,Software
2060,Sales Representative,41-4012.00,Google Analytics,Software
2060,Sales Representative,41-4012.00,Contact management systems,Software
2060,Sales Representative,41-4012.00,Advantage Signature Marketing Group Web Master,Software
2060,Sales Representative,41-4012.00,Qlik Tech QlikView,Software
2060,Sales Representative,41-4012.00,Contract tracking software,Software
2060,Sales Representative,41-4012.00,SmugMug Flickr,Software
2060,Sales Representative,41-4012.00,Apple Keynote,Software
2060,Sales Representative,41-4012.00,Marketo Marketing Automation,Software
2060,Sales Representative,41-4012.00,Apple macOS,Software
2060,Sales Representative,41-4012.00,Voice over internet protocol VoIP system software,Software
2060,Sales Representative,41-4012.00,Sales force automation software,Software
2060,Sales Representative,41-4012.00,Google Drive,Software
2060,Sales Representative,41-4012.00,Oracle WebLogic Server,Software
2060,Sales Representative,41-4012.00,Microsoft Publisher,Software
2060,Sales Representative,41-4012.00,Microsoft Internet Explorer,Software
2060,Sales Representative,41-4012.00,Facebook,Software
2060,Sales Representative,41-4012.00,Microsoft Dynamics CRM,Software
2060,Sales Representative,41-4012.00,Cisco Webex,Software
2060,Sales Representative,41-4012.00,Slack,Software
2060,Sales Representative,41-4012.00,IBM Cognos Impromptu,Software
2060,Sales Representative,41-4012.00,Microsoft Windows,Software
2060,Sales Representative,41-4012.00,Ardexus TASC,Software
2060,Sales Representative,41-4012.00,Intuit QuickBooks,Software
2060,Sales Representative,41-4012.00,Delphi Technology,Software
2060,Sales Representative,41-4012.00,Fund accounting software,Software
2060,Sales Representative,41-4012.00,Blink,Software
2060,Sales Representative,41-4012.00,Oracle Database,Software
2060,Sales Representative,41-4012.00,IBM SPSS Statistics,Software
2060,Sales Representative,41-4012.00,SAS,Software
2060,Sales Representative,41-4012.00,Zoom,Software
2060,Sales Representative,41-4012.00,interlinkONE,Software
2060,Sales Representative,41-4012.00,Computerized time management systems,Software
2060,Sales Representative,41-4012.00,Microsoft Word,Software
2060,Sales Representative,41-4012.00,Handheld computer device software,Software
2060,Sales Representative,41-4012.00,Oracle JD Edwards EnterpriseOne,Software
2060,Sales Representative,41-4012.00,Oracle Eloqua,Software
2060,Sales Representative,41-4012.00,Eko,Software
2060,Sales Representative,41-4012.00,Google Docs,Software
