EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight
1712,41-4011.00,Microsoft Excel,3.0
1712,41-4011.00,R,3.0
1712,41-4011.00,Microsoft Publisher,3.0
1712,41-4011.00,IBM Notes,3.0
1712,41-4011.00,Cegedim Target Software Target SFA Pharmaceutical Suite,3.0
1712,41-4011.00,Active Listening,4.12
1712,41-4011.00,LogMeIn GoToWebinar,3.0
1712,41-4011.00,LinkedIn,3.0
1712,41-4011.00,Google Workspace software,3.0
1712,41-4011.00,Speaking,4.25
1712,41-4011.00,Microsoft Word,3.0
1712,41-4011.00,Microsoft Office software,3.0
1712,41-4011.00,Science,1.5
1712,41-4011.00,Microsoft Outlook,3.0
1712,41-4011.00,Voice over internet protocol VoIP system software,3.0
1712,41-4011.00,IBM SPSS Statistics,3.0
1712,41-4011.00,LexisNexis,3.0
1712,41-4011.00,InsideSales.com,3.0
1712,41-4011.00,Microsoft SharePoint,3.0
1712,41-4011.00,SAP Sybase SQL Anywhere,3.0
1712,41-4011.00,Apache Hadoop,3.0
1714,13-1071.00,Talent Technology Talemetry,3.0
1714,13-1071.00,Google Docs,3.0
1714,13-1071.00,StataCorp Stata,3.0
1714,13-1071.00,Tax software,3.0
1714,13-1071.00,Slack,3.0
1714,13-1071.00,Intelligent Algorithms InfoGIST Platinum Recruiter,3.0
1714,13-1071.00,Adobe Creative Cloud software,3.0
1714,13-1071.00,Facebook,3.0
1714,13-1071.00,Oracle Eloqua,3.0
1714,13-1071.00,Careerbuilder.com,3.0
1714,13-1071.00,Microsoft Visio,3.0
1714,13-1071.00,TalentHook,3.0
1714,13-1071.00,Loom,3.0
1714,13-1071.00,Oracle E-Business Suite Financials,3.0
1714,13-1071.00,Apple macOS,3.0
1714,13-1071.00,Arbita OneWorld,3.0
1714,13-1071.00,Blackdog,3.0
1714,13-1071.00,Kronos Workforce Timekeeper,3.0
1714,13-1071.00,Industrial Code Recruitpoint.net,3.0
1714,13-1071.00,Skype,3.0
1714,13-1071.00,Oracle Fusion Applications,3.0
1714,13-1071.00,Evernote,3.0
1714,13-1071.00,Microsoft Internet Explorer,3.0
1714,13-1071.00,Adobe Photoshop,3.0
1714,13-1071.00,NetSuite ERP,3.0
1714,13-1071.00,FaceTime,3.0
1714,13-1071.00,Google Slides,3.0
1714,13-1071.00,Microsoft Word,3.0
1714,13-1071.00,CVTracer,3.0
1714,13-1071.00,Kronos Workforce HR,3.0
1714,13-1071.00,Resume processing software,3.0
1714,13-1071.00,Micro J Systems PcHunter,3.0
1714,13-1071.00,Microsoft Office software,3.0
1714,13-1071.00,Adobe Dreamweaver,3.0
1714,13-1071.00,Arbita OnePost,3.0
1714,13-1071.00,Main Sequence Technologies PCRecruiter Resume Inhaler,3.0
1714,13-1071.00,ICIMS,3.0
1714,13-1071.00,Cluen Encore,3.0
1714,13-1071.00,Microsoft Visual Basic,3.0
1714,13-1071.00,Ellucian Banner Human Resources,3.0
1714,13-1071.00,Resume converter software,3.0
1714,13-1071.00,Monitoring,3.0
1714,13-1071.00,ESRI ArcGIS software,3.0
1714,13-1071.00,Microsoft Outlook,3.0
1714,13-1071.00,Recruit Wizard,3.0
1714,13-1071.00,VCG Pointwing,3.0
1714,13-1071.00,LexisNexis,3.0
1714,13-1071.00,Teradata Database,3.0
1714,13-1071.00,Oracle JD Edwards EnterpriseOne,3.0
1714,13-1071.00,Talent Technology HireDesk,3.0
1714,13-1071.00,Microsoft Windows,3.0
1714,13-1071.00,Vendor management system software,3.0
1714,13-1071.00,StaffingSoft Staffing Edition,3.0
1714,13-1071.00,Database software,3.0
1714,13-1071.00,DGCC.com RecruitTrack,3.0
1714,13-1071.00,Human resource information system (HRIS),3.0
1714,13-1071.00,Oracle Business Intelligence Enterprise Edition,3.0
1714,13-1071.00,Adobe Human Capital Application Solution Accelerator,3.0
1714,13-1071.00,Writing,3.88
1714,13-1071.00,Microsoft Dynamics,3.0
1714,13-1071.00,Blackbaud The Raiser's Edge,3.0
1714,13-1071.00,SAP software,3.0
1714,13-1071.00,Active Learning,3.25
1714,13-1071.00,Silk Road technology OpenHire,3.0
1716,41-4012.00,NetSuite NetCRM,3.0
1716,41-4012.00,SamePage StudioCRM,3.0
1716,41-4012.00,Microsoft Excel,3.0
1716,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1716,41-4012.00,Blink,3.0
1716,41-4012.00,Microsoft Teams,3.0
1716,41-4012.00,Oracle Database,3.0
1716,41-4012.00,IBM Notes,3.0
1716,41-4012.00,Oracle Eloqua,3.0
1716,41-4012.00,Microsoft Dynamics GP,3.0
1716,41-4012.00,Mozilla Thunderbird,3.0
1716,41-4012.00,Social media sites,3.0
1716,41-4012.00,Ardexus Mode,3.0
1716,41-4012.00,Oracle WebLogic Server,3.0
1716,41-4012.00,MASterMind,3.0
1716,41-4012.00,Apache Groovy,3.0
1716,41-4012.00,Microsoft Project,3.0
1716,41-4012.00,SSA Global BPCS,3.0
1716,41-4012.00,UNIX,3.0
1716,41-4012.00,NortonLifeLock cybersecurity software,3.0
1716,41-4012.00,Contact management systems,3.0
1716,41-4012.00,Active Listening,4.0
1716,41-4012.00,LinkedIn,3.0
1716,41-4012.00,Evernote,3.0
1716,41-4012.00,SmugMug Flickr,3.0
1716,41-4012.00,NetSuite ERP,3.0
1716,41-4012.00,Oracle PeopleSoft,3.0
1716,41-4012.00,Reading Comprehension,3.38
1716,41-4012.00,Microsoft Word,3.0
1716,41-4012.00,Adobe Dreamweaver,3.0
1716,41-4012.00,Sales force automation software,3.0
1716,41-4012.00,Computerized time management systems,3.0
1716,41-4012.00,Virtual private networking VPN software,3.0
1716,41-4012.00,Fund accounting software,3.0
1716,41-4012.00,Contract Central,3.0
1716,41-4012.00,3M Post-it App,3.0
1716,41-4012.00,Adobe Acrobat,3.0
1716,41-4012.00,Cisco Webex,3.0
1716,41-4012.00,ACT! Premium,3.0
1716,41-4012.00,Oracle Hyperion,3.0
1716,41-4012.00,Google Drive,3.0
1716,41-4012.00,IBM Cognos Impromptu,3.0
1716,41-4012.00,Voice over internet protocol VoIP system software,3.0
1716,41-4012.00,Intuit QuickBooks,3.0
1716,41-4012.00,Root Systems SPS Process Management,3.0
1716,41-4012.00,Blackboard software,3.0
1716,41-4012.00,Learning Strategies,2.25
1716,41-4012.00,Geographic information system GIS software,3.0
1716,41-4012.00,Microsoft Dynamics,3.0
1716,41-4012.00,HubSpot software,3.0
1716,41-4012.00,SAP software,3.0
1716,41-4012.00,Tableau,3.0
1718,29-2012.00,FileMaker Pro,3.0
1718,29-2012.00,Microsoft Outlook,3.0
1718,29-2012.00,Test result delivery software,3.0
1718,29-2012.00,National Instruments LabVIEW,3.0
1718,29-2012.00,Specimen tracking software,3.0
1718,29-2012.00,Quizlet,3.0
1718,29-2012.00,Sunquest Information Systems Sunquest Laboratory,3.0
1718,29-2012.00,Hematology laboratory workflow management software,3.0
1718,29-2012.00,Critical Thinking,3.25
1718,29-2012.00,Medical system integration software,3.0
1718,29-2012.00,Speaking,3.12
1718,29-2012.00,Billing software,3.0
1718,29-2012.00,Active Learning,3.0
1718,29-2012.00,Email software,3.0
1719,11-9121.00,Graphics software,3.0
1719,11-9121.00,StataCorp Stata,3.0
1719,11-9121.00,Structured query language SQL,3.0
1719,11-9121.00,IBM SPSS Statistics,3.0
1719,11-9121.00,Oracle Database,3.0
1719,11-9121.00,Adobe Acrobat,3.0
1719,11-9121.00,Critical Thinking,4.0
1719,11-9121.00,Clinical trial management software,3.0
1719,11-9121.00,Integrated development environment IDE software,3.0
1719,11-9121.00,Microsoft SharePoint,3.0
1719,11-9121.00,SAP Business Objects,3.0
1719,11-9121.00,Active Learning,3.5
1719,11-9121.00,Reading Comprehension,4.0
1720,19-1029.01,Salesforce software,3.0
1720,19-1029.01,Canu,3.0
1720,19-1029.01,Microsoft Visual Studio,3.0
1720,19-1029.01,Genome Analysis Toolkit GATK,3.0
1720,19-1029.01,Oracle Database,3.0
1720,19-1029.01,SAS,3.0
1720,19-1029.01,Apache HTTP Server,3.0
1720,19-1029.01,Apache Groovy,3.0
1720,19-1029.01,Bioconductor,3.0
1720,19-1029.01,C++,3.0
1720,19-1029.01,Active Listening,4.0
1720,19-1029.01,Python,3.0
1720,19-1029.01,Oracle JavaServer Pages JSP,3.0
1720,19-1029.01,Biomatters Geneious,3.0
1720,19-1029.01,Tibco S-PLUS,3.0
1720,19-1029.01,Software development tools,3.0
1720,19-1029.01,Microsoft SQL Server,3.0
1720,19-1029.01,JavaScript,3.0
1720,19-1029.01,Microsoft Access,3.0
1720,19-1029.01,Cytel StatXact,3.0
1720,19-1029.01,Apache Accumulo,3.0
1720,19-1029.01,Snakemake,3.0
1720,19-1029.01,Object oriented development environment software,3.0
1720,19-1029.01,Bioconductor software,3.0
1720,19-1029.01,GenePattern,3.0
1720,19-1029.01,MySQL,3.0
1720,19-1029.01,Linux,3.0
1720,19-1029.01,Science,4.0
1720,19-1029.01,BLAT,3.0
1720,19-1029.01,NoSQL,3.0
1720,19-1029.01,User interface design software,3.0
1720,19-1029.01,RNA sequencing software,3.0
1720,19-1029.01,Speaking,4.0
1720,19-1029.01,Web browser software,3.0
1720,19-1029.01,Tableau,3.0
1720,19-1029.01,The MathWorks MATLAB,3.0
1721,29-2012.00,Science,3.0
1721,29-2012.00,Minitab,3.0
1721,29-2012.00,Google Docs,3.0
1721,29-2012.00,Microsoft Office software,3.0
1721,29-2012.00,Test result delivery software,3.0
1721,29-2012.00,Microsoft Excel,3.0
1721,29-2012.00,Medical digital imaging software,3.0
1721,29-2012.00,Database software,3.0
1721,29-2012.00,Monitoring,3.0
1721,29-2012.00,Hematology laboratory workflow management software,3.0
1721,29-2012.00,Medical system integration software,3.0
1721,29-2012.00,Writing,3.0
1721,29-2012.00,SAP software,3.0
1721,29-2012.00,Microsoft Word,3.0
1722,13-1071.00,Talent Technology Talemetry,3.0
1722,13-1071.00,Google Docs,3.0
1722,13-1071.00,BlackDog Recruiting,3.0
1722,13-1071.00,HRM Direct,3.0
1722,13-1071.00,Salesforce software,3.0
1722,13-1071.00,StataCorp Stata,3.0
1722,13-1071.00,Tax software,3.0
1722,13-1071.00,Data entry software,3.0
1722,13-1071.00,Bond International Adapt Staffing,3.0
1722,13-1071.00,SAS,3.0
1722,13-1071.00,SAP Crystal Reports,3.0
1722,13-1071.00,Job posting software,3.0
1722,13-1071.00,Facebook,3.0
1722,13-1071.00,Oracle Eloqua,3.0
1722,13-1071.00,Microsoft Visio,3.0
1722,13-1071.00,Oracle Taleo,3.0
1722,13-1071.00,Zoom,3.0
1722,13-1071.00,BrightMove Applicant Tracking System,3.0
1722,13-1071.00,Loom,3.0
1722,13-1071.00,Human resource management software HRMS,3.0
1722,13-1071.00,Adobe Illustrator,3.0
1722,13-1071.00,Microsoft SQL Server Reporting Services SSRS,3.0
1722,13-1071.00,Kronos Workforce Timekeeper,3.0
1722,13-1071.00,Bullhorn Applicant Tracking System,3.0
1722,13-1071.00,Oracle PeopleSoft Financials,3.0
1722,13-1071.00,Industrial Code Recruitpoint.net,3.0
1722,13-1071.00,Skype,3.0
1722,13-1071.00,Oracle Fusion Applications,3.0
1722,13-1071.00,Oracle PeopleSoft Human Capital Management,3.0
1722,13-1071.00,Drupal,3.0
1722,13-1071.00,Data Frenzy,3.0
1722,13-1071.00,Oracle PeopleSoft,3.0
1722,13-1071.00,FaceTime,3.0
1722,13-1071.00,Micro J Systems PcHunter,3.0
1722,13-1071.00,Intelius,3.0
1722,13-1071.00,Kronos Workforce HR,3.0
1722,13-1071.00,Microsoft Office software,3.0
1722,13-1071.00,Arbita OnePost,3.0
1722,13-1071.00,Main Sequence Technologies PCRecruiter Resume Inhaler,3.0
1722,13-1071.00,MPAY Millennium,3.0
1722,13-1071.00,Cluen Encore,3.0
1722,13-1071.00,PowerPlace Professional,3.0
1722,13-1071.00,SAP software,3.0
1722,13-1071.00,Google Meet,3.0
1722,13-1071.00,Resume extraction and search software,3.0
1722,13-1071.00,Critical Thinking,3.88
1722,13-1071.00,Marketo Marketing Automation,3.0
1722,13-1071.00,Oracle Solaris,3.0
1722,13-1071.00,Microsoft Outlook,3.0
1722,13-1071.00,Safari Software Products Safari,3.0
1722,13-1071.00,Enterprise JavaBeans,3.0
1722,13-1071.00,Web browser software,3.0
1722,13-1071.00,Oracle JD Edwards EnterpriseOne,3.0
1722,13-1071.00,Microsoft Windows,3.0
1722,13-1071.00,Vendor management system software,3.0
1722,13-1071.00,StaffingSoft Staffing Edition,3.0
1722,13-1071.00,Learning Strategies,3.0
1722,13-1071.00,Technomedia Hodes iQ,3.0
1722,13-1071.00,Adobe Human Capital Application Solution Accelerator,3.0
1722,13-1071.00,Microsoft SharePoint,3.0
1722,13-1071.00,Blackbaud The Raiser's Edge,3.0
1722,13-1071.00,Adobe LifeCycle Enterprise Suite,3.0
1722,13-1071.00,Active Learning,3.25
1722,13-1071.00,Staffing Solutions Enterprises Staff Matrix,3.0
1724,11-1021.00,Quest Erwin Data Modeler,3.0
1724,11-1021.00,Qlik Tech QlikView,3.0
1724,11-1021.00,Salesforce software,3.0
1724,11-1021.00,Tableau,3.0
1724,11-1021.00,Tax software,3.0
1724,11-1021.00,Kronos Workforce Payroll,3.0
1724,11-1021.00,R,3.0
1724,11-1021.00,Dropbox,3.0
1724,11-1021.00,Google Ads,3.0
1724,11-1021.00,The MathWorks MATLAB,3.0
1724,11-1021.00,Extensible markup language XML,3.0
1724,11-1021.00,Oracle Eloqua,3.0
1724,11-1021.00,Microsoft Dynamics GP,3.0
1724,11-1021.00,Mozilla Thunderbird,3.0
1724,11-1021.00,IBM InfoSphere DataStage,3.0
1724,11-1021.00,FileMaker Pro,3.0
1724,11-1021.00,Apple Final Cut Pro,3.0
1724,11-1021.00,NortonLifeLock cybersecurity software,3.0
1724,11-1021.00,Nagios,3.0
1724,11-1021.00,Realization Streamliner,3.0
1724,11-1021.00,Kronos Workforce Timekeeper,3.0
1724,11-1021.00,LinkedIn,3.0
1724,11-1021.00,Atlassian JIRA,3.0
1724,11-1021.00,Oracle Fusion Applications,3.0
1724,11-1021.00,Evernote,3.0
1724,11-1021.00,Shell script,3.0
1724,11-1021.00,Payroll software,3.0
1724,11-1021.00,Microsoft Dynamics,3.0
1724,11-1021.00,Veritas NetBackup,3.0
1724,11-1021.00,Puppet,3.0
1724,11-1021.00,Microsoft Word,3.0
1724,11-1021.00,Act!,3.0
1724,11-1021.00,ADP Workforce Now,3.0
1724,11-1021.00,Microsoft Exchange,3.0
1724,11-1021.00,Sugar CRM,3.0
1724,11-1021.00,Yardi software,3.0
1724,11-1021.00,Adobe Acrobat,3.0
1724,11-1021.00,IBM Power Systems software,3.0
1724,11-1021.00,ActionWare,3.0
1724,11-1021.00,Maximizer Software Maximizer Enterprise,3.0
1724,11-1021.00,SAP Business Objects,3.0
1724,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0
1724,11-1021.00,Sage MAS 500,3.0
1724,11-1021.00,Datawatch Monarch,3.0
1724,11-1021.00,Oracle Solaris,3.0
1724,11-1021.00,Mathematics,2.62
1724,11-1021.00,Minitab,3.0
1724,11-1021.00,Database software,3.0
1724,11-1021.00,Savant MobileRanger,3.0
1724,11-1021.00,HubSpot software,3.0
1724,11-1021.00,Active Learning,3.62
1724,11-1021.00,Blackbaud The Raiser's Edge,3.0
1724,11-1021.00,Monitoring,4.0
1725,29-2012.00,Science,3.0
1725,29-2012.00,Electronic medical record EMR software,3.0
1725,29-2012.00,Microsoft Outlook,3.0
1725,29-2012.00,Reimbursement screening software,3.0
1725,29-2012.00,Microsoft Office software,3.0
1725,29-2012.00,Data entry software,3.0
1725,29-2012.00,Quality control software,3.0
1725,29-2012.00,Hematology laboratory workflow management software,3.0
1725,29-2012.00,Critical Thinking,3.25
1725,29-2012.00,Medical system integration software,3.0
1725,29-2012.00,SAP software,3.0
1725,29-2012.00,Active Learning,3.0
1725,29-2012.00,Email software,3.0
1725,29-2012.00,Microsoft Word,3.0
1727,41-4011.00,HEAT Software GoldMine,3.0
1727,41-4011.00,Salesforce software,3.0
1727,41-4011.00,NetSuite NetCRM,3.0
1727,41-4011.00,AMG Teleran SalesInSync,3.0
1727,41-4011.00,Infor ERP SyteLine,3.0
1727,41-4011.00,R,3.0
1727,41-4011.00,Oracle Database,3.0
1727,41-4011.00,Microsoft Publisher,3.0
1727,41-4011.00,SAS,3.0
1727,41-4011.00,FileMaker Pro,3.0
1727,41-4011.00,LogMeIn GoToWebinar,3.0
1727,41-4011.00,Google Workspace software,3.0
1727,41-4011.00,Citrix cloud computing software,3.0
1727,41-4011.00,NetSuite ERP,3.0
1727,41-4011.00,Microsoft Word,3.0
1727,41-4011.00,Enterprise application integration EAI software,3.0
1727,41-4011.00,Microsoft Exchange,3.0
1727,41-4011.00,Writing,3.38
1727,41-4011.00,Oracle Hyperion,3.0
1727,41-4011.00,ActionWare,3.0
1727,41-4011.00,McAfee,3.0
1727,41-4011.00,Linux,3.0
1727,41-4011.00,IBM SPSS Statistics,3.0
1727,41-4011.00,Speaking,4.25
1727,41-4011.00,Microsoft Dynamics,3.0
1727,41-4011.00,Active Learning,3.5
1728,11-1021.00,Google Docs,3.0
1728,11-1021.00,NetSuite NetCRM,3.0
1728,11-1021.00,Slack,3.0
1728,11-1021.00,Microsoft Excel,3.0
1728,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1728,11-1021.00,SAS,3.0
1728,11-1021.00,Adobe Creative Cloud software,3.0
1728,11-1021.00,Microsoft Publisher,3.0
1728,11-1021.00,Sage 50 Accounting,3.0
1728,11-1021.00,SAP Crystal Reports,3.0
1728,11-1021.00,Microsoft Visual Basic for Applications VBA,3.0
1728,11-1021.00,Microsoft Dynamics GP,3.0
1728,11-1021.00,Mozilla Thunderbird,3.0
1728,11-1021.00,vtiger CRM,3.0
1728,11-1021.00,Oracle E-Business Suite Financials,3.0
1728,11-1021.00,FileMaker Pro,3.0
1728,11-1021.00,Microsoft Project,3.0
1728,11-1021.00,Apple Final Cut Pro,3.0
1728,11-1021.00,Active Listening,4.0
1728,11-1021.00,MicroStrategy,3.0
1728,11-1021.00,Autodesk AutoCAD,3.0
1728,11-1021.00,Oracle PeopleSoft Financials,3.0
1728,11-1021.00,YouTube,3.0
1728,11-1021.00,Speaking,4.0
1728,11-1021.00,Oracle Fusion Applications,3.0
1728,11-1021.00,GroupMe,3.0
1728,11-1021.00,Payroll software,3.0
1728,11-1021.00,Dynamic Energy Systems MedAct,3.0
1728,11-1021.00,Splunk Enterprise,3.0
1728,11-1021.00,NetSuite ERP,3.0
1728,11-1021.00,Act!,3.0
1728,11-1021.00,Yardi software,3.0
1728,11-1021.00,Microsoft OneNote,3.0
1728,11-1021.00,IBM Power Systems software,3.0
1728,11-1021.00,McAfee,3.0
1728,11-1021.00,Marketo Marketing Automation,3.0
1728,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0
1728,11-1021.00,Datawatch Monarch,3.0
1728,11-1021.00,Job control language JCL,3.0
1728,11-1021.00,Atlassian Confluence,3.0
1728,11-1021.00,Minitab,3.0
1728,11-1021.00,IBM SPSS Statistics,3.0
1728,11-1021.00,LexisNexis,3.0
1728,11-1021.00,Apple Keynote,3.0
1728,11-1021.00,Flipgrid,3.0
1728,11-1021.00,Medical condition coding software,3.0
1728,11-1021.00,Database software,3.0
1728,11-1021.00,Learning Strategies,3.0
1728,11-1021.00,Microsoft SharePoint,3.0
1728,11-1021.00,Supervisory control and data acquisition SCADA software,3.0
1728,11-1021.00,HubSpot software,3.0
1728,11-1021.00,CNC Mastercam,3.0
1728,11-1021.00,Apache Hadoop,3.0
1729,19-1029.01,StataCorp Stata,3.0
1729,19-1029.01,Microsoft Azure software,3.0
1729,19-1029.01,Genome Analysis Toolkit GATK,3.0
1729,19-1029.01,C,3.0
1729,19-1029.01,Oracle PL/SQL,3.0
1729,19-1029.01,Apache Groovy,3.0
1729,19-1029.01,Scala,3.0
1729,19-1029.01,Bioconductor,3.0
1729,19-1029.01,DNA sequencing software,3.0
1729,19-1029.01,Speaking,4.0
1729,19-1029.01,Illumina Laboratory Information Management System LIMS,3.0
1729,19-1029.01,BioPerl,3.0
1729,19-1029.01,GitHub,3.0
1729,19-1029.01,Tibco S-PLUS,3.0
1729,19-1029.01,Hypertext markup language HTML,3.0
1729,19-1029.01,Microsoft Access,3.0
1729,19-1029.01,Structured query language SQL,3.0
1729,19-1029.01,Velvet,3.0
1729,19-1029.01,Relational database management software,3.0
1729,19-1029.01,Writing,4.0
1729,19-1029.01,Apache Accumulo,3.0
1729,19-1029.01,jQuery,3.0
1729,19-1029.01,SAP software,3.0
1729,19-1029.01,PostgreSQL,3.0
1729,19-1029.01,Microsoft Active Server Pages ASP,3.0
1729,19-1029.01,Amazon Web Services AWS software,3.0
1729,19-1029.01,Life Technologies Vector NTI,3.0
1729,19-1029.01,Science,4.0
1729,19-1029.01,BLAT,3.0
1729,19-1029.01,Microsoft PowerPoint,3.0
1729,19-1029.01,Oracle Java,3.0
1729,19-1029.01,User interface design software,3.0
1729,19-1029.01,C#,3.0
1729,19-1029.01,Microsoft SharePoint,3.0
1729,19-1029.01,Web browser software,3.0
1729,19-1029.01,Tableau,3.0
1731,41-4012.00,Qlik Tech QlikView,3.0
1731,41-4012.00,NetSuite NetCRM,3.0
1731,41-4012.00,Slack,3.0
1731,41-4012.00,Data entry software,3.0
1731,41-4012.00,Microsoft Excel,3.0
1731,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1731,41-4012.00,Google Ads,3.0
1731,41-4012.00,SalesInSync,3.0
1731,41-4012.00,Extensible markup language XML,3.0
1731,41-4012.00,Social media sites,3.0
1731,41-4012.00,Oracle WebLogic Server,3.0
1731,41-4012.00,MASterMind,3.0
1731,41-4012.00,Microsoft Dynamics CRM,3.0
1731,41-4012.00,Screencastify,3.0
1731,41-4012.00,UNIX,3.0
1731,41-4012.00,Contact management systems,3.0
1731,41-4012.00,YouTube,3.0
1731,41-4012.00,Autodesk AutoCAD,3.0
1731,41-4012.00,Contract tracking software,3.0
1731,41-4012.00,GroupMe,3.0
1731,41-4012.00,Oracle Fusion Applications,3.0
1731,41-4012.00,Evernote,3.0
1731,41-4012.00,SmugMug Flickr,3.0
1731,41-4012.00,Microsoft Internet Explorer,3.0
1731,41-4012.00,Soffront CRM Portal,3.0
1731,41-4012.00,Google Slides,3.0
1731,41-4012.00,Oracle PeopleSoft,3.0
1731,41-4012.00,FaceTime,3.0
1731,41-4012.00,Reading Comprehension,3.38
1731,41-4012.00,Microsoft Word,3.0
1731,41-4012.00,interlinkONE,3.0
1731,41-4012.00,Microsoft Office software,3.0
1731,41-4012.00,Critical Thinking,3.5
1731,41-4012.00,Microsoft OneNote,3.0
1731,41-4012.00,Microsoft Visual Basic,3.0
1731,41-4012.00,Google Drive,3.0
1731,41-4012.00,Maximizer Software Maximizer Enterprise,3.0
1731,41-4012.00,Epic Systems,3.0
1731,41-4012.00,Marketo Marketing Automation,3.0
1731,41-4012.00,McAfee,3.0
1731,41-4012.00,Mathematics,2.25
1731,41-4012.00,Microsoft Outlook,3.0
1731,41-4012.00,Intuit QuickBooks,3.0
1731,41-4012.00,SeaMonkey,3.0
1731,41-4012.00,IBM SPSS Statistics,3.0
1731,41-4012.00,Computerized call calendars,3.0
1731,41-4012.00,Oracle JD Edwards EnterpriseOne,3.0
1731,41-4012.00,Microsoft Windows,3.0
1731,41-4012.00,Database software,3.0
1731,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0
1731,41-4012.00,Microsoft SharePoint,3.0
1731,41-4012.00,Tableau,3.0
1732,41-4012.00,SamePage StudioCRM,3.0
1732,41-4012.00,Blink,3.0
1732,41-4012.00,Microsoft Teams,3.0
1732,41-4012.00,Microsoft Publisher,3.0
1732,41-4012.00,Facebook,3.0
1732,41-4012.00,Sage 50 Accounting,3.0
1732,41-4012.00,Extensible markup language XML,3.0
1732,41-4012.00,Google Ads,3.0
1732,41-4012.00,Microsoft Dynamics GP,3.0
1732,41-4012.00,Mozilla Thunderbird,3.0
1732,41-4012.00,Social media sites,3.0
1732,41-4012.00,Microsoft Visio,3.0
1732,41-4012.00,Ardexus Mode,3.0
1732,41-4012.00,Zoom,3.0
1732,41-4012.00,Adobe Illustrator,3.0
1732,41-4012.00,FileMaker Pro,3.0
1732,41-4012.00,Google Classroom,3.0
1732,41-4012.00,UNIX,3.0
1732,41-4012.00,Handheld computer device software,3.0
1732,41-4012.00,HydraNet,3.0
1732,41-4012.00,NortonLifeLock cybersecurity software,3.0
1732,41-4012.00,Eclipse IDE,3.0
1732,41-4012.00,Contact management systems,3.0
1732,41-4012.00,LinkedIn,3.0
1732,41-4012.00,YouTube,3.0
1732,41-4012.00,Active Learning,3.12
1732,41-4012.00,Citrix cloud computing software,3.0
1732,41-4012.00,Mozilla Firefox,3.0
1732,41-4012.00,SmugMug Flickr,3.0
1732,41-4012.00,Adobe Photoshop,3.0
1732,41-4012.00,Google Slides,3.0
1732,41-4012.00,Virtual private networking VPN software,3.0
1732,41-4012.00,Relational database management software,3.0
1732,41-4012.00,Yardi software,3.0
1732,41-4012.00,Ardexus TASC,3.0
1732,41-4012.00,Microsoft Visual Basic,3.0
1732,41-4012.00,ACT! Premium,3.0
1732,41-4012.00,SAP Business Objects,3.0
1732,41-4012.00,Marketo Marketing Automation,3.0
1732,41-4012.00,Tigerpaw,3.0
1732,41-4012.00,Novo Customer Tracking Software,3.0
1732,41-4012.00,Advantage Signature Marketing Group Web Master,3.0
1732,41-4012.00,Intuit QuickBooks,3.0
1732,41-4012.00,Adobe InDesign,3.0
1732,41-4012.00,Apple Keynote,3.0
1732,41-4012.00,Medical condition coding software,3.0
1732,41-4012.00,Writing,3.25
1732,41-4012.00,Microsoft Dynamics,3.0
1732,41-4012.00,HubSpot software,3.0
1732,41-4012.00,SAP software,3.0
1732,41-4012.00,Eko,3.0
1732,41-4012.00,Monitoring,3.12
1733,41-4012.00,HEAT Software GoldMine,3.0
1733,41-4012.00,Qlik Tech QlikView,3.0
1733,41-4012.00,NetSuite NetCRM,3.0
1733,41-4012.00,SamePage StudioCRM,3.0
1733,41-4012.00,Adobe Creative Cloud software,3.0
1733,41-4012.00,Microsoft Publisher,3.0
1733,41-4012.00,Facebook,3.0
1733,41-4012.00,IBM Notes,3.0
1733,41-4012.00,Oracle Eloqua,3.0
1733,41-4012.00,Social media sites,3.0
1733,41-4012.00,Microsoft Visio,3.0
1733,41-4012.00,vtiger CRM,3.0
1733,41-4012.00,Apple macOS,3.0
1733,41-4012.00,Apache Groovy,3.0
1733,41-4012.00,Microsoft Project,3.0
1733,41-4012.00,Google Classroom,3.0
1733,41-4012.00,SSA Global BPCS,3.0
1733,41-4012.00,UNIX,3.0
1733,41-4012.00,HydraNet,3.0
1733,41-4012.00,NortonLifeLock cybersecurity software,3.0
1733,41-4012.00,Active Listening,4.0
1733,41-4012.00,Autodesk AutoCAD,3.0
1733,41-4012.00,GroupMe,3.0
1733,41-4012.00,Airtable,3.0
1733,41-4012.00,Mozilla Firefox,3.0
1733,41-4012.00,Delphi Technology,3.0
1733,41-4012.00,SmugMug Flickr,3.0
1733,41-4012.00,Adobe Photoshop,3.0
1733,41-4012.00,NetSuite ERP,3.0
1733,41-4012.00,FaceTime,3.0
1733,41-4012.00,interlinkONE,3.0
1733,41-4012.00,Computerized time management systems,3.0
1733,41-4012.00,Microsoft Exchange,3.0
1733,41-4012.00,Relational database management software,3.0
1733,41-4012.00,Sage SalesLogix,3.0
1733,41-4012.00,Ardexus TASC,3.0
1733,41-4012.00,Cisco Webex,3.0
1733,41-4012.00,IBM Power Systems software,3.0
