EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight,Recommended_Course_ID,Recommended_Course_Title,Match_Similarity
1943,41-4012.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,Maximizer Software Maximizer Enterprise,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1943,41-4012.00,SAP Business Objects,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
1943,41-4012.00,McAfee,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,Marketo Marketing Automation,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,IBM Cognos Impromptu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,Tigerpaw,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,Relavis CRM Portal,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,ESRI ArcGIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1943,41-4012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1943,41-4012.00,Science,1.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,Computerized call calendars,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1943,41-4012.00,Learning Strategies,2.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
1943,41-4012.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1943,41-4012.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Qlik Tech QlikView,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Talent Technology Talemetry,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,BlackDog Recruiting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Kronos Workforce Payroll,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,PostingPal,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
1944,13-1071.00,Intelligent Algorithms InfoGIST Platinum Recruiter,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Oracle Primavera Enterprise Project Portfolio Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
1944,13-1071.00,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Job posting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1944,13-1071.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Zoom,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Oracle WebLogic Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Apple macOS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,IBM InfoSphere DataStage,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Microsoft SQL Server Reporting Services SSRS,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3771
1944,13-1071.00,Perforce Helix software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1944,13-1071.00,Background checking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1944,13-1071.00,Candidate tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1944,13-1071.00,Blackdog,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Speaking,4.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Oracle Fusion Applications,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,GitHub,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,SmugMug Flickr,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,MEDITECH software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1944,13-1071.00,Google Slides,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Hypertext markup language HTML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Kronos Workforce HR,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,CVTracer,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,COATSsql,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,ADP Workforce Now,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Microsoft SQL Server,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
1944,13-1071.00,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1944,13-1071.00,Adobe Dreamweaver,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,ICIMS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Main Sequence Technologies PCRecruiter Resume Inhaler,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,GoBackgrounds,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Adobe Acrobat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,PowerPlace Professional,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Microsoft Visual Basic,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1944,13-1071.00,IBM Cognos Impromptu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Google,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Mathematics,2.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1944,13-1071.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1944,13-1071.00,Recruit Wizard,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Intuit QuickBooks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,AST Staff Matrix,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Enterprise JavaBeans,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Web browser software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
1944,13-1071.00,Talent Technology HireDesk,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Microsoft Windows,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1944,13-1071.00,DGCC.com RecruitTrack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Human resource information system (HRIS),3.0,CRS-107,Agile Project Management & Operations,0.3298
1944,13-1071.00,Writing,3.88,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Blackbaud The Raiser's Edge,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1944,13-1071.00,Tableau,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1944,13-1071.00,Recruitpoint.net,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,HEAT Software GoldMine,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Qlik Tech QlikView,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,SamePage StudioCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Tax software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
1945,41-4012.00,Blink,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Facebook,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Microsoft Dynamics GP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1945,41-4012.00,Mozilla Thunderbird,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Social media sites,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Microsoft Visio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1945,41-4012.00,vtiger CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Oracle E-Business Suite Financials,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
1945,41-4012.00,Apache Groovy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Adobe Illustrator,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Eclipse IDE,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,LogMeIn GoToMeeting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,YouTube,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Contract tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Airtable,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,SmugMug Flickr,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Soffront CRM Portal,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Hypertext markup language HTML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Reading Comprehension,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Computerized time management systems,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
1945,41-4012.00,Virtual private networking VPN software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Microsoft Exchange,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1945,41-4012.00,3M Post-it App,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Google Meet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Microsoft OneNote,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1945,41-4012.00,ACT! Premium,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,IBM Power Systems software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,McAfee,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,IBM Cognos Impromptu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1945,41-4012.00,Novo Customer Tracking Software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Advantage Signature Marketing Group Web Master,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.2163
1945,41-4012.00,LexisNexis,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Computerized call calendars,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Root Systems SPS Process Management,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
1945,41-4012.00,Microsoft Windows,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1945,41-4012.00,Blackboard software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Writing,3.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1945,41-4012.00,Tableau,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1945,41-4012.00,Monitoring,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1947,19-1029.01,Canu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,StataCorp Stata,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Microsoft Visual Studio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1947,19-1029.01,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1947,19-1029.01,Bowtie,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,ClustalW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,C,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Genedata Expressionist,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Public genomic databases,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1947,19-1029.01,Apache Groovy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Scala,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Bioconductor,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Python,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1947,19-1029.01,Oracle JavaServer Pages JSP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Shell script,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,TIBCO Spotfire S+,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Reading Comprehension,4.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,ENSEMBL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Velvet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Cytel StatXact,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1947,19-1029.01,Snakemake,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Roche 454 Life Sciences GS Data Analysis,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
1947,19-1029.01,Amazon Web Services AWS software,3.0,CRS-104,AWS Cloud Infrastructure & DevOps,0.5471
1947,19-1029.01,Life Technologies Vector NTI,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,GenePattern,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,TopHat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,MySQL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Bash,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Mathematics,3.88,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,User interface design software,3.0,CRS-103,Python & Software Engineering Architecture,0.439
1947,19-1029.01,Speaking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1947,19-1029.01,Ruby,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Microsoft Visual Studio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1948,19-1029.01,Microsoft Azure software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
1948,19-1029.01,Formula translation/translator FORTRAN,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Bowtie,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Perl,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,ClustalW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,C,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Microsoft Visual Basic for Applications VBA,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1948,19-1029.01,Docker,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Scala,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Microsoft SQL Server Reporting Services SSRS,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3771
1948,19-1029.01,DNA sequencing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1948,19-1029.01,Python,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1948,19-1029.01,Biomatters Geneious,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Hypertext markup language HTML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Primer3,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Git,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,GenBank,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,NCBI RefSeq,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,jQuery,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Microsoft Active Server Pages ASP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
1948,19-1029.01,Bioconductor software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1948,19-1029.01,GenePattern,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Cufflinks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,MySQL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Science,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1948,19-1029.01,Oracle Java,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,IBM SPSS Statistics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,User interface design software,3.0,CRS-103,Python & Software Engineering Architecture,0.439
1948,19-1029.01,Apache Hadoop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Speaking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1948,19-1029.01,The MathWorks MATLAB,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1948,19-1029.01,Monitoring,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Science,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Electronic medical record EMR software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1949,29-2012.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1949,29-2012.00,Minitab,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
1949,29-2012.00,National Instruments LabVIEW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Specimen tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1949,29-2012.00,Medical digital imaging software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1949,29-2012.00,Quality control software,3.0,CRS-107,Agile Project Management & Operations,0.3808
1949,29-2012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Medical system integration software,3.0,CRS-103,Python & Software Engineering Architecture,0.439
1949,29-2012.00,Writing,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1949,29-2012.00,Reading Comprehension,3.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,HEAT Software GoldMine,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,NetSuite NetCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,SamePage StudioCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
1950,41-4012.00,Blink,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Microsoft Teams,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,Dropbox,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Oracle Eloqua,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Ardexus Mode,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Apple macOS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Apache Groovy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Adobe Illustrator,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Google Classroom,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Microsoft Dynamics CRM,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,Eclipse IDE,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
1950,41-4012.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,YouTube,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Contract tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Aptean Onyx CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Skype,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Airtable,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Delphi Technology,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,Sales force automation software,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
1950,41-4012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
1950,41-4012.00,Contract Central,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Yardi software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Microsoft Visual Basic,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,Microsoft OneNote,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,ACT! Premium,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,IBM Power Systems software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Maximizer Software Maximizer Enterprise,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Epic Systems,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Science,1.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,Advantage Signature Marketing Group Web Master,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.2163
1950,41-4012.00,SeaMonkey,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,IBM SPSS Statistics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
1950,41-4012.00,Database software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4244
1950,41-4012.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
1950,41-4012.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
1950,41-4012.00,Monitoring,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
